Date,Corrected_Mean,FORECAST,STD,L95,U95,RESIDUAL,,,Actual Height,Forecasted Height
10/8/2016,0.152,0.152220362,0.006024364,0.140412827,0.164027898,-0.000220362,,,,
10/8/2016,0.152,0.151668656,0.006024364,0.13986112,0.163476191,0.000331344,,,,
10/8/2016,0.152,0.151674329,0.006024364,0.139866794,0.163481865,0.000325671,,,,
10/8/2016,0.152,0.151701099,0.006024364,0.139893564,0.163508635,0.000298901,,,,
10/8/2016,0.152,0.152005839,0.006024364,0.140198304,0.163813375,-5.84E-06,,,,
10/8/2016,0.152,0.152027152,0.006024364,0.140219616,0.163834687,-0.000027152,,,,
10/8/2016,0.152,0.151801664,0.006024364,0.139994128,0.163609199,0.000198337,,,,
10/8/2016,0.152,0.15221724,0.006024364,0.140409705,0.164024776,-0.00021724,,,,
10/8/2016,0.152,0.152170769,0.006024364,0.140363233,0.163978304,-0.000170768,,,,
10/8/2016,0.152,0.152320239,0.006024364,0.140512703,0.164127774,-0.000320239,,,,
10/8/2016,0.142,0.151759867,0.006024364,0.139952332,0.163567403,-0.009759867,,,,
10/8/2016,0.142,0.134781507,0.006024364,0.122973971,0.146589042,0.007218493,,,,
10/8/2016,0.142,0.139778277,0.006024364,0.127970741,0.151585812,0.002221724,,,,
10/8/2016,0.142,0.142884585,0.006024364,0.13107705,0.154692121,-0.000884585,,,,
10/8/2016,0.142,0.142654178,0.006024364,0.130846643,0.154461714,-0.000654178,,,,
10/8/2016,0.142,0.142012941,0.006024364,0.130205406,0.153820476,-0.000012941,,,,
10/8/2016,0.142,0.141940441,0.006024364,0.130132905,0.153747976,5.95592E-05,,,,
10/8/2016,0.142,0.142017288,0.006024364,0.130209753,0.153824824,-0.000017288,,,,
10/8/2016,0.142,0.141765228,0.006024364,0.129957693,0.153572763,0.000234772,,,,
10/8/2016,0.142,0.14187966,0.006024364,0.130072125,0.153687195,0.00012034,,,,
10/8/2016,0.142,0.141854473,0.006024364,0.130046938,0.153662009,0.000145527,,,,
10/8/2016,0.142,0.141700568,0.006024364,0.129893033,0.153508104,0.000299432,,,,
10/8/2016,0.142,0.14217655,0.006024364,0.130369015,0.153984086,-0.00017655,,,,
10/8/2016,0.142,0.142181146,0.006024364,0.130373611,0.153988682,-0.000181146,,,,
10/9/2016,0.142,0.142338099,0.006024364,0.130530563,0.154145634,-0.000338099,,,,
10/9/2016,0.142,0.141765909,0.006024364,0.129958373,0.153573444,0.000234092,,,,
10/9/2016,0.142,0.141645754,0.006024364,0.129838218,0.153453289,0.000354246,,,,
10/9/2016,0.142,0.141913836,0.006024364,0.1301063,0.153721371,8.61645E-05,,,,
10/9/2016,0.142,0.142115207,0.006024364,0.130307671,0.153922742,-0.000115207,,,,
10/9/2016,0.142,0.142163213,0.006024364,0.130355677,0.153970748,-0.000163213,,,,
10/9/2016,0.142,0.142127569,0.006024364,0.130320034,0.153935104,-0.000127569,,,,
10/9/2016,0.142,0.142080615,0.006024364,0.13027308,0.153888151,-0.000080615,,,,
10/9/2016,0.142,0.142016874,0.006024364,0.130209338,0.153824409,-0.000016874,,,,
10/9/2016,0.132,0.141970769,0.006024364,0.130163233,0.153778304,-0.009970769,,,,
10/9/2016,0.132,0.125117856,0.006024364,0.11331032,0.136925391,0.006882144,,,,
10/9/2016,0.132,0.129833313,0.006024364,0.118025777,0.141640848,0.002166687,,,,
10/9/2016,0.132,0.132777058,0.006024364,0.120969522,0.144584593,-0.000777058,,,,
10/9/2016,0.132,0.132524419,0.006024364,0.120716883,0.144331954,-0.000524419,,,,
10/9/2016,0.132,0.131938923,0.006024364,0.120131388,0.143746459,6.10767E-05,,,,
10/9/2016,0.132,0.131887577,0.006024364,0.120080042,0.143695113,0.000112423,,,,
10/9/2016,0.132,0.131986876,0.006024364,0.120179341,0.143794411,1.31241E-05,,,,
10/9/2016,0.132,0.131770813,0.006024364,0.119963278,0.143578349,0.000229187,,,,
10/9/2016,0.132,0.131909399,0.006024364,0.120101863,0.143716934,9.06014E-05,,,,
10/9/2016,0.132,0.131898811,0.006024364,0.120091276,0.143706347,0.000101189,,,,
10/9/2016,0.132,0.131703355,0.006024364,0.119895819,0.14351089,0.000296645,,,,
10/9/2016,0.122,0.132148889,0.006024364,0.120341353,0.143956424,-0.010148889,,,,
10/9/2016,0.122,0.115302917,0.006024364,0.103495382,0.127110453,0.006697083,,,,
10/9/2016,0.122,0.120195954,0.006024364,0.108388418,0.132003489,0.001804046,,,,
10/10/2016,0.122,0.122536643,0.006024364,0.110729108,0.134344179,-0.000536643,,,,
10/10/2016,0.122,0.12212676,0.006024364,0.110319225,0.133934296,-0.00012676,,,,
10/10/2016,0.122,0.121798398,0.006024364,0.109990862,0.133605933,0.000201602,,,,
10/10/2016,0.122,0.121984304,0.006024364,0.110176769,0.13379184,1.56959E-05,,,,
10/10/2016,0.122,0.122165591,0.006024364,0.110358055,0.133973126,-0.00016559,,,,
10/10/2016,0.122,0.121913209,0.006024364,0.110105673,0.133720744,8.67913E-05,,,,
10/10/2016,0.122,0.121987622,0.006024364,0.110180087,0.133795157,0.000012378,,,,
10/10/2016,0.122,0.121902234,0.006024364,0.110094699,0.13370977,0.000097766,,,,
10/10/2016,0.122,0.121660263,0.006024364,0.109852727,0.133467798,0.000339737,,,,
10/10/2016,0.122,0.122103088,0.006024364,0.110295553,0.133910624,-0.000103088,,,,
10/10/2016,0.122,0.122115522,0.006024364,0.110307987,0.133923058,-0.000115522,,,,
10/10/2016,0.122,0.122359433,0.006024364,0.110551897,0.134166968,-0.000359433,,,,
10/10/2016,0.122,0.121840978,0.006024364,0.110033442,0.133648513,0.000159022,,,,
10/10/2016,0.122,0.121706891,0.006024364,0.109899355,0.133514426,0.000293109,,,,
10/10/2016,0.122,0.121911013,0.006024364,0.110103477,0.133718548,8.89873E-05,,,,
10/10/2016,0.122,0.122069819,0.006024364,0.110262284,0.133877355,-0.000069819,,,,
10/10/2016,0.122,0.122127542,0.006024364,0.110320007,0.133935078,-0.000127542,,,,
10/10/2016,0.122,0.122124582,0.006024364,0.110317047,0.133932118,-0.000124582,,,,
10/10/2016,0.122,0.122102442,0.006024364,0.110294907,0.133909977,-0.000102442,,,,
10/10/2016,0.122,0.122044463,0.006024364,0.110236927,0.133851998,-0.000044463,,,,
10/10/2016,0.122,0.121988124,0.006024364,0.110180589,0.13379566,1.18759E-05,,,,
10/10/2016,0.122,0.121963572,0.006024364,0.110156037,0.133771107,0.000036428,,,,
10/10/2016,0.122,0.121956565,0.006024364,0.110149029,0.1337641,4.34354E-05,,,,
10/10/2016,0.122,0.122005915,0.006024364,0.11019838,0.133813451,-5.92E-06,,,,
10/11/2016,0.122,0.122043062,0.006024364,0.110235527,0.133850598,-0.000043062,,,,
10/11/2016,0.122,0.12205358,0.006024364,0.110246044,0.133861115,-0.00005358,,,,
10/11/2016,0.122,0.122022485,0.006024364,0.110214949,0.13383002,-0.000022485,,,,
10/11/2016,0.122,0.121992863,0.006024364,0.110185328,0.133800399,7.14E-06,,,,
10/11/2016,0.122,0.121991639,0.006024364,0.110184104,0.133799175,8.36E-06,,,,
10/11/2016,0.122,0.122005122,0.006024364,0.110197586,0.133812657,-5.12E-06,,,,
10/11/2016,0.122,0.122016918,0.006024364,0.110209383,0.133824454,-0.000016918,,,,
10/11/2016,0.122,0.122020133,0.006024364,0.110212597,0.133827668,-0.000020132,,,,
10/11/2016,0.122,0.12201652,0.006024364,0.110208984,0.133824055,-0.00001652,,,,
10/11/2016,0.122,0.12200908,0.006024364,0.110201544,0.133816615,-9.08E-06,,,,
10/11/2016,0.122,0.122001721,0.006024364,0.110194186,0.133809256,-1.72E-06,,,,
10/11/2016,0.112,0.121999746,0.006024364,0.110192211,0.133807282,-0.009999746,,,,
10/11/2016,0.112,0.105158044,0.006024364,0.093350508,0.116965579,0.006841957,,,,
10/11/2016,0.112,0.109872584,0.006024364,0.098065049,0.12168012,0.002127416,,,,
10/11/2016,0.112,0.112768515,0.006024364,0.10096098,0.12457605,-0.000768515,,,,
10/11/2016,0.112,0.112487027,0.006024364,0.100679491,0.124294562,-0.000487027,,,,
10/11/2016,0.112,0.111901863,0.006024364,0.100094328,0.123709399,0.000098137,,,,
10/11/2016,0.112,0.111887695,0.006024364,0.10008016,0.12369523,0.000112305,,,,
10/11/2016,0.112,0.112014691,0.006024364,0.100207155,0.123822226,-0.000014691,,,,
10/11/2016,0.112,0.111792592,0.006024364,0.099985057,0.123600128,0.000207408,,,,
10/11/2016,0.112,0.111911523,0.006024364,0.100103988,0.123719059,8.84767E-05,,,,
10/11/2016,0.112,0.111888366,0.006024364,0.10008083,0.123695901,0.000111635,,,,
10/11/2016,0.112,0.111693234,0.006024364,0.099885699,0.12350077,0.000306766,,,,
10/11/2016,0.112,0.11214648,0.006024364,0.100338944,0.123954015,-0.00014648,,,,
10/12/2016,0.112,0.112155301,0.006024364,0.100347765,0.123962836,-0.000155301,,,,
10/12/2016,0.112,0.112348886,0.006024364,0.10054135,0.124156421,-0.000348886,,,,
10/12/2016,0.112,0.111800561,0.006024364,0.099993025,0.123608096,0.000199439,,,,
10/12/2016,0.112,0.111667739,0.006024364,0.099860203,0.123475274,0.000332261,,,,
10/12/2016,0.112,0.111910985,0.006024364,0.100103449,0.12371852,8.90152E-05,,,,
10/12/2016,0.112,0.112098986,0.006024364,0.10029145,0.123906521,-0.000098986,,,,
10/12/2016,0.112,0.112150654,0.006024364,0.100343118,0.123958189,-0.000150654,,,,
10/12/2016,0.112,0.112126709,0.006024364,0.100319174,0.123934245,-0.000126709,,,,
10/12/2016,0.112,0.112090552,0.006024364,0.100283016,0.123898087,-0.000090552,,,,
10/12/2016,0.112,0.112032401,0.006024364,0.100224865,0.123839936,-0.0000324,,,,
10/12/2016,0.112,0.111984382,0.006024364,0.100176847,0.123791918,1.56178E-05,,,,
10/12/2016,0.112,0.111970185,0.006024364,0.10016265,0.12377772,2.98151E-05,,,,
10/12/2016,0.112,0.11197048,0.006024364,0.100162944,0.123778015,2.95202E-05,,,,
10/12/2016,0.112,0.112019709,0.006024364,0.100212173,0.123827244,-0.000019709,,,,
10/12/2016,0.112,0.112050688,0.006024364,0.100243153,0.123858224,-0.000050688,,,,
10/12/2016,0.112,0.112051573,0.006024364,0.100244037,0.123859108,-0.000051573,,,,
10/12/2016,0.112,0.112013933,0.006024364,0.100206398,0.123821469,-0.000013933,,,,
10/12/2016,0.112,0.111984583,0.006024364,0.100177048,0.123792118,0.000015417,,,,
10/12/2016,0.112,0.111989133,0.006024364,0.100181597,0.123796668,1.08673E-05,,,,
10/12/2016,0.112,0.112008566,0.006024364,0.100201031,0.123816102,-8.57E-06,,,,
10/12/2016,0.112,0.112022181,0.006024364,0.100214646,0.123829717,-0.000022181,,,,
10/12/2016,0.112,0.11202325,0.006024364,0.100215715,0.123830786,-0.00002325,,,,
10/12/2016,0.112,0.112016301,0.006024364,0.100208766,0.123823837,-0.000016301,,,,
10/12/2016,0.112,0.112006795,0.006024364,0.100199259,0.12381433,-6.79E-06,,,,
10/13/2016,0.112,0.111999397,0.006024364,0.100191862,0.123806933,6.03E-07,,,,
10/13/2016,0.112,0.111998756,0.006024364,0.100191221,0.123806291,1.24E-06,,,,
10/13/2016,0.102,0.112004089,0.006024364,0.100196554,0.123811625,-0.010004089,,,,
10/13/2016,0.102,0.095167813,0.006024364,0.083360278,0.106975349,0.006832187,,,,
10/13/2016,0.102,0.099880514,0.006024364,0.088072979,0.11168805,0.002119486,,,,
10/13/2016,0.102,0.102769546,0.006024364,0.090962011,0.114577082,-0.000769546,,,,
10/13/2016,0.102,0.102481456,0.006024364,0.09067392,0.114288991,-0.000481456,,,,
10/13/2016,0.102,0.101894996,0.006024364,0.090087461,0.113702531,0.000105004,,,,
10/13/2016,0.102,0.101884694,0.006024364,0.090077159,0.113692229,0.000115306,,,,
10/13/2016,0.102,0.102016348,0.006024364,0.090208812,0.113823883,-0.000016348,,,,
10/13/2016,0.102,0.10179646,0.006024364,0.089988925,0.113603996,0.00020354,,,,
10/13/2016,0.102,0.101914692,0.006024364,0.090107156,0.113722227,8.53083E-05,,,,
10/13/2016,0.102,0.10188932,0.006024364,0.090081785,0.113696856,0.00011068,,,,
10/13/2016,0.102,0.101692145,0.006024364,0.089884609,0.11349968,0.000307855,,,,
10/13/2016,0.102,0.102144535,0.006024364,0.090336999,0.11395207,-0.000144535,,,,
10/13/2016,0.102,0.102153954,0.006024364,0.090346419,0.11396149,-0.000153954,,,,
10/13/2016,0.102,0.102348858,0.006024364,0.090541322,0.114156393,-0.000348858,,,,
10/13/2016,0.102,0.101801602,0.006024364,0.089994067,0.113609138,0.000198398,,,,
10/13/2016,0.102,0.101668862,0.006024364,0.089861327,0.113476398,0.000331138,,,,
10/13/2016,0.102,0.10191129,0.006024364,0.090103755,0.113718826,8.87098E-05,,,,
10/13/2016,0.102,0.102098323,0.006024364,0.090290788,0.113905859,-0.000098323,,,,
10/13/2016,0.102,0.102149615,0.006024364,0.090342079,0.11395715,-0.000149615,,,,
10/13/2016,0.102,0.102126048,0.006024364,0.090318513,0.113933584,-0.000126048,,,,
10/13/2016,0.102,0.102090586,0.006024364,0.090283051,0.113898122,-0.000090586,,,,
10/14/2016,0.102,0.102032899,0.006024364,0.090225364,0.113840434,-0.000032899,,,,
10/14/2016,0.102,0.101984863,0.006024364,0.090177327,0.113792398,1.51372E-05,,,,
10/14/2016,0.102,0.101970282,0.006024364,0.090162747,0.113777818,2.97178E-05,,,,
10/14/2016,0.102,0.101970137,0.006024364,0.090162601,0.113777672,2.98634E-05,,,,
10/14/2016,0.102,0.102019133,0.006024364,0.090211597,0.113826668,-0.000019133,,,,
10/14/2016,0.102,0.102050177,0.006024364,0.090242642,0.113857713,-0.000050177,,,,
10/14/2016,0.102,0.102051319,0.006024364,0.090243783,0.113858854,-0.000051319,,,,
10/14/2016,0.102,0.102013925,0.006024364,0.09020639,0.113821461,-0.000013925,,,,
10/14/2016,0.102,0.101984653,0.006024364,0.090177117,0.113792188,1.53475E-05,,,,
10/14/2016,0.102,0.101989092,0.006024364,0.090181557,0.113796628,1.09079E-05,,,,
10/14/2016,0.102,0.102008336,0.006024364,0.0902008,0.113815871,-8.34E-06,,,,
10/14/2016,0.102,0.102021818,0.006024364,0.090214283,0.113829354,-0.000021818,,,,
10/14/2016,0.102,0.102022878,0.006024364,0.090215342,0.113830413,-0.000022877,,,,
10/14/2016,0.102,0.102016008,0.006024364,0.090208472,0.113823543,-0.000016008,,,,
10/14/2016,0.102,0.102006585,0.006024364,0.090199049,0.11381412,-6.58E-06,,,,
10/14/2016,0.102,0.10199921,0.006024364,0.090191675,0.113806746,7.90E-07,,,,
10/14/2016,0.102,0.101998523,0.006024364,0.090190988,0.113806059,1.48E-06,,,,
10/14/2016,0.102,0.102003781,0.006024364,0.090196246,0.113811316,-3.78E-06,,,,
10/14/2016,0.102,0.102012941,0.006024364,0.090205406,0.113820476,-0.000012941,,,,
10/14/2016,0.102,0.102019605,0.006024364,0.090212069,0.11382714,-0.000019605,,,,
10/14/2016,0.102,0.102019824,0.006024364,0.090212288,0.113827359,-0.000019824,,,,
10/14/2016,0.102,0.102014515,0.006024364,0.09020698,0.11382205,-0.000014515,,,,
10/14/2016,0.102,0.102008708,0.006024364,0.090201173,0.113816243,-8.71E-06,,,,
10/14/2016,0.102,0.102006682,0.006024364,0.090199147,0.113814217,-6.68E-06,,,,
10/15/2016,0.102,0.102008473,0.006024364,0.090200938,0.113816009,-8.47E-06,,,,
10/15/2016,0.102,0.102011563,0.006024364,0.090204028,0.113819098,-0.000011563,,,,
10/15/2016,0.102,0.102013608,0.006024364,0.090206073,0.113821144,-0.000013608,,,,
10/15/2016,0.102,0.102013784,0.006024364,0.090206248,0.113821319,-0.000013784,,,,
10/15/2016,0.102,0.102012588,0.006024364,0.090205052,0.113820123,-0.000012588,,,,
10/15/2016,0.102,0.102011062,0.006024364,0.090203527,0.113818597,-0.000011062,,,,
10/15/2016,0.102,0.102010252,0.006024364,0.090202716,0.113817787,-0.000010251,,,,
10/15/2016,0.102,0.102010513,0.006024364,0.090202978,0.113818049,-0.000010513,,,,
10/15/2016,0.102,0.102011475,0.006024364,0.090203939,0.11381901,-0.000011475,,,,
10/15/2016,0.102,0.102012282,0.006024364,0.090204746,0.113819817,-0.000012282,,,,
10/15/2016,0.102,0.102012283,0.006024364,0.090204747,0.113819818,-0.000012283,,,,
10/15/2016,0.092,0.102011519,0.006024364,0.090203983,0.113819054,-0.010011519,,,,
10/15/2016,0.092,0.085165115,0.006024364,0.073357579,0.09697265,0.006834885,,,,
10/15/2016,0.092,0.089870718,0.006024364,0.078063183,0.101678254,0.002129282,,,,
10/15/2016,0.092,0.09275979,0.006024364,0.080952255,0.104567326,-0.00075979,,,,
10/15/2016,0.092,0.092477626,0.006024364,0.080670091,0.104285162,-0.000477626,,,,
10/15/2016,0.092,0.091897476,0.006024364,0.08008994,0.103705011,0.000102524,,,,
10/15/2016,0.092,0.091889304,0.006024364,0.080081768,0.103696839,0.000110696,,,,
10/15/2016,0.092,0.092018896,0.006024364,0.08021136,0.103826431,-0.000018895,,,,
10/15/2016,0.092,0.091795506,0.006024364,0.079987971,0.103603042,0.000204494,,,,
10/15/2016,0.092,0.0919114,0.006024364,0.080103865,0.103718936,8.85998E-05,,,,
10/15/2016,0.092,0.091885811,0.006024364,0.080078276,0.103693347,0.000114189,,,,
10/15/2016,0.092,0.09168999,0.006024364,0.079882455,0.103497526,0.00031001,,,,
10/15/2016,0.092,0.0921441,0.006024364,0.080336565,0.103951636,-0.0001441,,,,
10/16/2016,0.092,0.092154408,0.006024364,0.080346873,0.103961944,-0.000154408,,,,
10/16/2016,0.092,0.092348974,0.006024364,0.080541439,0.10415651,-0.000348974,,,,
10/16/2016,0.092,0.091800602,0.006024364,0.079993067,0.103608138,0.000199398,,,,
10/16/2016,0.092,0.091666931,0.006024364,0.079859396,0.103474467,0.000333069,,,,
10/16/2016,0.092,0.091909325,0.006024364,0.08010179,0.10371686,9.06751E-05,,,,
10/16/2016,0.092,0.092097161,0.006024364,0.080289625,0.103904696,-0.000097161,,,,
10/16/2016,0.092,0.09214941,0.006024364,0.080341874,0.103956945,-0.00014941,,,,
10/16/2016,0.092,0.092126264,0.006024364,0.080318729,0.1039338,-0.000126264,,,,
10/16/2016,0.092,0.092090506,0.006024364,0.080282971,0.103898042,-0.000090506,,,,
10/16/2016,0.092,0.092032139,0.006024364,0.080224604,0.103839674,-0.000032139,,,,
10/16/2016,0.082,0.091983529,0.006024364,0.080175994,0.103791064,-0.009983529,,,,
10/16/2016,0.082,0.07512329,0.006024364,0.063315755,0.086930826,0.00687671,,,,
10/16/2016,0.092,0.0798294,0.006024364,0.068021864,0.091636935,0.012170601,,,,
10/16/2016,0.092,0.099613114,0.006024364,0.087805579,0.111420649,-0.007613114,,,,
10/16/2016,0.092,0.094655651,0.006024364,0.082848116,0.106463187,-0.002655651,,,,
10/16/2016,0.092,0.091187316,0.006024364,0.07937978,0.102994851,0.000812684,,,,
10/16/2016,0.092,0.091424165,0.006024364,0.079616629,0.1032317,0.000575835,,,,
10/16/2016,0.092,0.092105106,0.006024364,0.08029757,0.103912641,-0.000105106,,,,
10/16/2016,0.092,0.091894699,0.006024364,0.080087163,0.103702234,0.000105302,,,,
10/16/2016,0.092,0.091900321,0.006024364,0.080092786,0.103707857,9.96786E-05,,,,
10/16/2016,0.082,0.09211139,0.006024364,0.080303854,0.103918925,-0.01011139,,,,
10/16/2016,0.082,0.074954904,0.006024364,0.063147369,0.086762439,0.007045096,,,,
10/16/2016,0.082,0.080133517,0.006024364,0.068325981,0.091941052,0.001866483,,,,
10/16/2016,0.082,0.083219039,0.006024364,0.071411504,0.095026575,-0.001219039,,,,
10/17/2016,0.082,0.082669526,0.006024364,0.07086199,0.094477061,-0.000669526,,,,
10/17/2016,0.082,0.081529693,0.006024364,0.069722158,0.093337229,0.000470307,,,,
10/17/2016,0.082,0.081198488,0.006024364,0.069390953,0.093006023,0.000801512,,,,
10/17/2016,0.082,0.082128178,0.006024364,0.070320643,0.093935714,-0.000128178,,,,
10/17/2016,0.082,0.082233222,0.006024364,0.070425687,0.094040758,-0.000233222,,,,
10/17/2016,0.082,0.082159386,0.006024364,0.07035185,0.093966921,-0.000159386,,,,
10/17/2016,0.082,0.081917543,0.006024364,0.070110007,0.093725078,8.24574E-05,,,,
10/17/2016,0.082,0.081627803,0.006024364,0.069820268,0.093435339,0.000372197,,,,
10/17/2016,0.082,0.082044522,0.006024364,0.070236987,0.093852058,-0.000044522,,,,
10/17/2016,0.082,0.082043692,0.006024364,0.070236156,0.093851227,-0.000043692,,,,
10/17/2016,0.082,0.082284987,0.006024364,0.070477452,0.094092523,-0.000284987,,,,
10/17/2016,0.082,0.081787427,0.006024364,0.069979892,0.093594963,0.000212573,,,,
10/17/2016,0.082,0.081718122,0.006024364,0.069910587,0.093525658,0.000281878,,,,
10/17/2016,0.082,0.081990563,0.006024364,0.070183028,0.093798098,9.44E-06,,,,
10/17/2016,0.082,0.082128614,0.006024364,0.070321079,0.09393615,-0.000128614,,,,
10/17/2016,0.082,0.082111112,0.006024364,0.070303577,0.093918648,-0.000111112,,,,
10/17/2016,0.082,0.082057557,0.006024364,0.070250022,0.093865093,-0.000057557,,,,
10/17/2016,0.082,0.0820647,0.006024364,0.070257165,0.093872236,-0.0000647,,,,
10/17/2016,0.082,0.082055984,0.006024364,0.070248448,0.093863519,-0.000055984,,,,
10/17/2016,0.082,0.082016704,0.006024364,0.070209169,0.09382424,-0.000016704,,,,
10/17/2016,0.082,0.08198308,0.006024364,0.070175545,0.093790616,0.00001692,,,,
10/17/2016,0.082,0.081961766,0.006024364,0.070154231,0.093769302,3.82336E-05,,,,
10/17/2016,0.082,0.082000057,0.006024364,0.070192522,0.093807592,-5.69E-08,,,,
10/17/2016,0.082,0.082031008,0.006024364,0.070223473,0.093838544,-0.000031008,,,,
10/18/2016,0.082,0.082041533,0.006024364,0.070233998,0.093849069,-0.000041533,,,,
10/18/2016,0.082,0.082017201,0.006024364,0.070209666,0.093824737,-0.000017201,,,,
10/18/2016,0.082,0.08199778,0.006024364,0.070190245,0.093805316,2.22E-06,,,,
10/18/2016,0.082,0.082003305,0.006024364,0.07019577,0.093810841,-3.31E-06,,,,
10/18/2016,0.082,0.082013215,0.006024364,0.07020568,0.093820751,-0.000013215,,,,
10/18/2016,0.082,0.082014486,0.006024364,0.070206951,0.093822022,-0.000014486,,,,
10/18/2016,0.082,0.082009516,0.006024364,0.070201981,0.093817052,-9.52E-06,,,,
10/18/2016,0.082,0.082006091,0.006024364,0.070198556,0.093813627,-6.09E-06,,,,
10/18/2016,0.082,0.082004444,0.006024364,0.070196908,0.093811979,-4.44E-06,,,,
10/18/2016,0.082,0.082002254,0.006024364,0.070194719,0.09380979,-2.25E-06,,,,
10/18/2016,0.082,0.082001761,0.006024364,0.070194226,0.093809297,-1.76E-06,,,,
10/18/2016,0.082,0.08200399,0.006024364,0.070196454,0.093811525,-3.99E-06,,,,
10/18/2016,0.082,0.082009829,0.006024364,0.070202294,0.093817365,-9.83E-06,,,,
10/18/2016,0.082,0.082014791,0.006024364,0.070207256,0.093822327,-0.000014791,,,,
10/18/2016,0.082,0.082015445,0.006024364,0.07020791,0.093822981,-0.000015445,,,,
10/18/2016,0.082,0.082011964,0.006024364,0.070204428,0.093819499,-0.000011964,,,,
10/18/2016,0.082,0.082007918,0.006024364,0.070200383,0.093815454,-7.92E-06,,,,
10/18/2016,0.082,0.082006379,0.006024364,0.070198843,0.093813914,-6.38E-06,,,,
10/18/2016,0.082,0.082007136,0.006024364,0.070199601,0.093814672,-7.14E-06,,,,
10/18/2016,0.082,0.082008606,0.006024364,0.07020107,0.093816141,-8.61E-06,,,,
10/18/2016,0.082,0.08200973,0.006024364,0.070202195,0.093817266,-9.73E-06,,,,
10/18/2016,0.082,0.082010268,0.006024364,0.070202733,0.093817803,-0.000010268,,,,
10/18/2016,0.072,0.08201024,0.006024364,0.070202704,0.093817775,-0.01001024,,,,
10/18/2016,0.072,0.065164233,0.006024364,0.053356698,0.076971769,0.006835767,,,,
10/19/2016,0.072,0.069869686,0.006024364,0.05806215,0.081677221,0.002130314,,,,
10/19/2016,0.072,0.072758288,0.006024364,0.060950752,0.084565823,-0.000758288,,,,
10/19/2016,0.072,0.07247574,0.006024364,0.060668204,0.084283275,-0.00047574,,,,
10/19/2016,0.072,0.071895377,0.006024364,0.060087841,0.083702912,0.000104623,,,,
10/19/2016,0.072,0.071887023,0.006024364,0.060079488,0.083694559,0.000112977,,,,
10/19/2016,0.072,0.07201641,0.006024364,0.060208874,0.083823945,-0.00001641,,,,
10/19/2016,0.072,0.071792906,0.006024364,0.05998537,0.083600441,0.000207094,,,,
10/19/2016,0.072,0.071908876,0.006024364,0.060101341,0.083716412,9.11236E-05,,,,
10/19/2016,0.072,0.071883486,0.006024364,0.060075951,0.083691022,0.000116514,,,,
10/19/2016,0.072,0.071687835,0.006024364,0.0598803,0.083495371,0.000312165,,,,
10/19/2016,0.072,0.072142007,0.006024364,0.060334472,0.083949542,-0.000142007,,,,
10/19/2016,0.072,0.072152288,0.006024364,0.060344752,0.083959823,-0.000152288,,,,
10/19/2016,0.072,0.072346779,0.006024364,0.060539243,0.084154314,-0.000346779,,,,
10/19/2016,0.072,0.071798306,0.006024364,0.059990771,0.083605842,0.000201694,,,,
10/19/2016,0.072,0.071664532,0.006024364,0.059856996,0.083472067,0.000335469,,,,
10/19/2016,0.072,0.071906854,0.006024364,0.060099319,0.08371439,9.31456E-05,,,,
10/19/2016,0.072,0.07209468,0.006024364,0.060287144,0.083902215,-0.00009468,,,,
10/19/2016,0.072,0.072146969,0.006024364,0.060339434,0.083954505,-0.000146969,,,,
10/19/2016,0.072,0.072123877,0.006024364,0.060316342,0.083931413,-0.000123877,,,,
10/19/2016,0.072,0.072088155,0.006024364,0.060280619,0.08389569,-0.000088154,,,,
10/19/2016,0.072,0.072029798,0.006024364,0.060222263,0.083837334,-0.000029798,,,,
10/19/2016,0.072,0.071981183,0.006024364,0.060173647,0.083788718,1.88171E-05,,,,
10/19/2016,0.072,0.071966422,0.006024364,0.060158887,0.083773958,3.35779E-05,,,,
10/19/2016,0.072,0.071966483,0.006024364,0.060158947,0.083774018,3.35173E-05,,,,
10/20/2016,0.072,0.072015837,0.006024364,0.060208302,0.083823373,-0.000015837,,,,
10/20/2016,0.072,0.072047124,0.006024364,0.060239588,0.083854659,-0.000047124,,,,
10/20/2016,0.072,0.072048251,0.006024364,0.060240716,0.083855786,-0.000048251,,,,
10/20/2016,0.072,0.072010637,0.006024364,0.060203101,0.083818172,-0.000010637,,,,
10/20/2016,0.072,0.071981106,0.006024364,0.060173571,0.083788642,1.88938E-05,,,,
10/20/2016,0.072,0.07198541,0.006024364,0.060177875,0.083792945,1.45901E-05,,,,
10/20/2016,0.072,0.072004683,0.006024364,0.060197147,0.083812218,-4.68E-06,,,,
10/20/2016,0.072,0.07201828,0.006024364,0.060210745,0.083825816,-0.00001828,,,,
10/20/2016,0.072,0.072019422,0.006024364,0.060211886,0.083826957,-0.000019422,,,,
10/20/2016,0.072,0.072012534,0.006024364,0.060204998,0.083820069,-0.000012534,,,,
10/20/2016,0.072,0.072003012,0.006024364,0.060195476,0.083810547,-3.01E-06,,,,
10/20/2016,0.072,0.071995528,0.006024364,0.060187992,0.083803063,4.47E-06,,,,
10/20/2016,0.072,0.071994781,0.006024364,0.060187246,0.083802317,5.22E-06,,,,
10/20/2016,0.072,0.072000047,0.006024364,0.060192512,0.083807583,-4.72E-08,,,,
10/20/2016,0.072,0.072009252,0.006024364,0.060201716,0.083816787,-9.25E-06,,,,
